URL,1(pro) or -1(aint),Text 
http://www.rogerdarlington.me.uk/evolution.html,1,"THE NEED FOR THIS ESSAY There can be few more intriguing and important scientific questions than: what is the origin of humankind? When I was a boy at a Roman Catholic school in the early 1960s, I had to learn the Catechism and essentially this offered a three-word answer to the question which was: â€œGod made meâ€. I soon came to believe that this answer was as wrong as it was inadequate. However, surveys repeatedly show that about 40% of Americans hold to the creationist view that God made human beings much in their present form at one time in the last 10,000 years. It would appear that around 20% of Britons believe something similar. The problem is that, once one moves beyond mere faith to look at the scientific arguments, the alternative explanation to creationism (or its cousin intelligent design) â€“ namely, evolution â€“ is a complicated matter and few people have the desire or the time or the understanding to study the case for evolution. Consequently there are very few brief, accurate and intelligible pieces of writing on the origins of humankind. This essay attempts to address that gap. WHAT IS EVOLUTION? Before setting out the evidence for evolution and considering some of the arguments advanced against it, it would be as well to have a clear understanding of what is meant by the biological term 'evolution'. The theory of evolution was independently developed by Alfred Russel Wallace and Charles Darwin, but it was the latter who first set out the case in book form in his ""On The Origin of Species"" which was first published in 1859. In that book, humans were barely mentioned. It was only in ""The Descent Of Man"" published in 1871 that he spelled out how humankind too was the subject of evolution and shared an ancestor with the chimpanzee. Evolution therefore is an explanation for the origin of all life forms or species: bacteria, fungi, plants, animals, humans. It holds that all life forms have the same origin and that one form of life evolves into another through a process known as natural selection. How does this work? All life forms comprise cells which undergo a process of division. This process is subject to mutations â€“ slight changes in genetic composition â€“ which occur randomly. Most mutations are neutral or disadvantageous rather than potentially beneficial, if only because they are random and there are many more ways of becoming worse than of becoming better. Nature selects for preference those random mutations which confer on that life form a greater chance of survival and reproduction. The mutation might be a different shaped beak or a longer neck that makes it easier to access local foods or markings that make it less detectable to predators (effectively â€˜camouflagingâ€™ it) or faster speed to make it more able to outrun predators. Where one population is isolated from another (that is, they cannot interbreed), species can and do develop different characteristics reflecting the local circumstances in terms of geography, climate, prey, predators and food supply. This was how Darwin noticed differences in types of finch and tortoise on the GalÃ¡pagos islands. The process has been dubbed 'the survival of the fittest' although this was not a term which originated with Darwin himself. Since this idea has been hijacked by so-called social Darwinists, it is important to understand that the term 'fittest' is not a value judgement but simply a measure of the likelihood of having living offspring â€“ that is, the ability to survive and the ability to reproduce - and the process applies to individual life forms - such as an individual animal - and not to groups of life forms â€“ such as Caucasian humans. So 'the survival of the fittest' is perhaps better expressed as the survival of the â€˜best adaptedâ€™ to a given environment. Although Darwin himself did not know this, the biological means by which these mutations conferring advantage are passed from one generation to another is particular genes in a gene pool. A gene is a length of DNA which is deoxribonucleic acid that contains the genetic instructions used in the development and functioning of (virtually) all known living organisms. The process of natural selection is incredibly slow in terms of human life spans, but there has been plenty of time for natural selection to work, since the Earth is around 4.6 billion years old, self-replicating molecules emerged around 3.5 billion years ago, simple clusters of cells appeared about 800 million years ago, and the common ancestor of chimpanzees, gorillas and humans lived around 6-7 million years ago. So, in the natural world (as opposed to a breeding centre or a laboratory), changes - such as a longer neck or a faster speed or a larger brain - take a long time to evolve, so long that one cannot identify the point at which one species actually becomes another. Natural selection can appear wasteful and cruel. Most species have not survived various mass extinctions. The most famous is the Cretaceous-Tertiary extinction of some 65 million years ago which resulted in the death of the dinosaurs. But the most devastating was during the Permian-Triassic period some 250 million years ago when 70% of land vertebrates and 96% of marine species were lost. Today, as throughout evolution, most animals die young and painfully either through starvation or predation. It really is a brutal competition for survival with the fittest most likely to survive and pass its genes on to the next generation. But it is vital to appreciate that this is not a plan or a design. It is an automatic process of natural selection by random mutation. If there were no such process at work, we would not be here to consider it. Link: the process of natural selection as described by the Khan Academy click here NINE ARGUMENTS FOR EVOLUTION Argument 1: Evolution explains the similarity of species Like any good scientific theory or law, evolution explains all the known facts in a consistent and convincing manner. Most especially, it explains convincingly how present day species are related to each other."
http://www.rogerdarlington.me.uk/evolution.html,1,"It explains the similarity â€“ the technical term is homology â€“ between the skeletons of all mammals, which share the same 28 bones although in different proportions, and how mammals have many similarities with other vertebrates including the basic features of their skeletons and their digestive, circulatory and nervous systems. It explains why the body plan of all crustaceans â€“ lobsters, prawns, crabs and the like â€“ is the same. It explains why the DNA code is invariant across all living creatures while individual genes vary. Argument 2: Evolution explains the geographical distribution of species Evolution explains why animals tend to live on the same continent as fossils that are probably their ancestors and why animals share the same continent with species that resemble them. Conversely, no frogs are found on oceanic islands because frogspawn is immediately killed by sea water. Particularly striking is the evidence of life on oceanic islands formed by volcanic action and never connected to a continent â€“ such as the GalÃ¡pagos and Hawaiian islands. Evolution suggests that such locations would have few species because of the difficulty of crossing the ocean and that such places would have animal forms that are found nowhere else because the habitat is so distinct. This is exactly what we find: so on the GalÃ¡pagos islands there are only just over 20 species of bird and 14 of those are finches and on the Hawaiian islands the number of species of the fruitfly Drosophila exceeds that found in the rest of the world. Argument 3: Natural selection is analogous with other forms of selection We are reinforced in our view that over time random mutations can through natural selection result in different types of life and different versions of animals because we observe that artificial selection - for instance, of cabbages, roses, pigeons, dogs and horses - and sexual selection - for instance between peahens and peacocks - does the same on a much shorter timescale. Argument 4: Evolution is confirmed by scientific dating methods We know that life has evolved over millions and millions of years and not a few thousand years because of scientific dating techniques such as the decay of radioactive materials and carbon dating. All these dating techniques not only reveal a very long process of evolution but are remarkably consistent in the dates that they offer us. Argument 5: Evolution is confirmed by observation and experimentation The most striking case is the ever-increasing resistance of bacteria to anti-biotics. Bacteria multiply fast and are present in enormous numbers so that mutations that are resistant to a particular anti-biotic can occur easily. The more we use anti-biotics, the faster bacteria can evolve to be resistant to them. Another example is the increased frequency of tuskless elephants because of the killing of elephants for their ivory. The explanation is that the elephants that were not killed for their tusks were more likely to survive and became a growing band proportionally while their offspring with genes that did not produce tusks also had a better chance of survival. In 1971, a type of insect-eating lizard that was present on an island called Pod KopiÅ¡te but not on the island of Pod MrÄaru â€“ both islands being located off the Croatian coast â€“ was transported to the second island where the lizards had a more vegetarian diet. In 2008, scientists found that the descendants of the transported lizards had significantly larger heads because they were eating more plant material. This was natural selection at work over a mere 37 years. [For more information click here] An experiment conducted by the bacteriologist Richard Lenski and his colleagues at Michigan State University in the United States took a common bacterium called Escherichia coli and, through a series of ingenious techniques, replicated the effect of over 50,000 generations of the bacteria. The results were entirely consistent with the principles of natural selection through random mutation. [For more information click here] Argument 6: Evolution is confirmed by the fossil record Very few fossils had been discovered at the time of Darwin's original thesis, but it was clear from the theory that, if evolution is true, fossils of simpler forms of life should be found at earlier or lower levels of strata of the Earth and fossils of more developed forms of life should be discovered in later or higher levels of strata. This is exactly what the fossil record reveals. All fossils which have been found - and there are now very many - are in the correct temporal sequence. No fossil has ever been found in the 'wrong' sequence. Specifically we now have a rich supply of intermediate fossils linking modern humans with the common ancestor that humans share with chimpanzees. You can view for yourself a selection of such fossils in most museums of natural history. Of course, the fossil record is not complete and never could be especially for animals which are not susceptible to being fossilised, but the fossil evidence in many major animal groups is strong and becoming ever stronger. Argument 7: Evolution is confirmed by the gene pool Darwin did not know about genes which were first suggested by the Austrian scientist Gregor Mendel, although Mendel himself did not use the term which was only coined in 1909. A gene is a length of DNA that contains the genetic instructions used in the development and functioning of all living organisms. As the science of genetics has rapidly developed, we have become capable of mapping the genetic code of different life forms and identifying the incredible similarity in genetic composition of life forms which have common ancestors as explained by evolution. This has enabled geneticists to say that humans and chimpanzees share 98% of their genes â€“ although it is important to understand what is meant by such a statement. It does not refer to the number of whole genes but to the number of DNA 'letters' that match each other. The point is that shared DNA is confirmation of shared ancestry as set out in the theory of evolution."
http://www.rogerdarlington.me.uk/evolution.html,1,"Argument 8: There is an absence of design If emergence of life was not the result of a process of natural selection through random mutation, then it might be that it was the result of a non-random process involving design which would suggest a designer (God). In fact, it is clear that there is no design. On the contrary, there many instances of imperfection. A wonderful case occurs with the pouch of the koala bear which opens downwards instead of upwards as in a kangaroo, even though the koala spends its time hanging upright from trees. The explanation - provided by evolution - is that the koala is descended from a wombat-like ancestor who flung soil backwards, necessitating a pouch facing downwards. The most dramatic illustration that life was not designed by a beneficent God is that of the ichneumon wasp which paralyses a caterpillar and then lays eggs inside its body which hatch to produce young which proceed to devour the caterpillar alive one organ after another in an order which keeps the caterpillar alive (and therefore fresh) as long as possible. A classic example of imperfection is what is called the recurrent laryngeal nerve which takes a bizarre route from the brain to the larynx in mammals and humans. Another example is the odd detour taken by the vas deferens - the pipe that carries sperm from the testis to the penis - in male humans. A third example is found in the sinuses of humans which has its drainage hole in the top rather than the bottom, a consequence of our shift from being quadruped to biped. Yet another example occurs in the eye - often represented by creationists as a marvel of design - where the retina is back to front, a defect that has to be corrected by the brain. In fact, the human body abounds with imperfections which can only be explained by the long process of gradual evolution and modification. One more piece of evidence against any notion of design: the genetic code as formed by DNA has an enormous amount (the majority) of redundant DNA. Why is it there? There are currently two possible explanations. The first view is that it must have coded for proteins no longer used by the descendant of the entity that did have use for that protein. If this is the case, it is not a good design. All these redundant genes (in every cell) take energy to create. What a waste. Hardly intelligent. The other view scientists are considering is that this redundant DNA may have something to do with the structural integrity of the DNA helix. But again it is not an elegant design for a structural solution and was probably the result of the DNA's long evolution to the stable structure it eventually formed utilising the redundant DNA for structural purposes. Proteins form complex structures using ionic bonds (electrical repulsion and attraction). So nature can be beautifully simple and unnecessarily complex - but that is evolution not intelligent design. Over and above the routine imperfections to be found in the natural world, the absence of design (at least by a rational and beneficient God) is evident from the vast wastefulness and immense cruelty of nature. Most animals die early, without even having the opportunity to create offspring, and they frequently die cruelly, eaten alive or torn apart by another animal, or die slowly, wasted by disease or starvation. Not a sensible or kind design or indeed any design. Argument 9: Evolution is a falsifiable theory Like any good scientific theory or law, evolution is falsifiable by contradictory evidence. There has been no such contradictory evidence. If one fossil was found in strata representing a period older or younger than one would expect to find it, then the theory would be massively challenged. This has never happened. RESPONSES TO NINE ARGUMENTS AGAINST EVOLUTION Counter argument 1: There is a missing link in the tree of life There is no missing link. Since evolution is continuous and its speed varies enormously, in a strict sense all species are in transition and it is often difficult to identify categorically when a transition occurs from one species to another. However, since Darwin first enunciated his thesis, palaeontologists have discovered many intermediate forms between different groups of animals: between fish and amphibians, between amphibians and reptiles, between reptiles and mammals, and so on. The fossil Archaeopteryx is one of the most famous, discovered in 1861, a mere two years after the first publication of ""On The Origin Of Species"". It had feathers like a bird, but teeth, claws and a bony tail like a dinaosaur. Ambulocetus, discovered in 1992, is known as the walking whale. It could walk on four legs on land and in water and heard by picking up vibrations through its jawbone like modern whales. Tiktaalik, discovered in 2004, is the link between fish and amphibian. It looked like a primative fish crossed with early four-legged animals and had lungs and gills plus fins that could support much of its weight [for more information click here]. Similarly Homo ergaster/erectus is the link between Homo habilis two million years ago and Homo sapiens today. Of course, from the perspective of a strict creationist who is determined to oppose and misunderstand evolution, each new intermediate form simply creates an extra missing link. The point is that the tree of life is not a series of distinct links but a very gradual morphing from one form to another. Counter argument 2: There are no fossils for intermediate animals such as a fronkey Of course not, because monkeys are not descended from frogs. Equally humans are not descended from chimpanzees. No modern species is descended from any other modern species. Instead evolution postulates that monkeys and frogs share a common ancestor in the same way that chimpanzees and humans share a common ancestor. Indeed, if one goes back far enough in the tree of life, then every species shares an ancestor with every other one. going all the way back to the original cells that constituted the first forms of life on Earth. Counter argument 3: There are gaps in the fossil record Of course, there are. This is not surprising. It is the inevitable result of chance fossilisations, chance discoveries, and immigration events. The major reason for gaps is ""stratigraphic discontinuities"" which means that fossil-bearing strata are not at all continuous. There are often large time breaks from one stratum to the next and there are even some times for which no fossil strata have been found."
http://www.rogerdarlington.me.uk/evolution.html,1,"What is surprising and satisfying is how comprehensive is the fossil record. Scientists worldwide have unearthed some 200 million large fossils and billions of small fossils. The biggest gap and the one most often quoted by creationists is the one that preceded the so-called Cambrian Explosion which saw the emergence of most of the main animal divisions. The period concerned was about 20 million years which seems large but occurred half a billion years ago. The explanation for the fossil gap here is probably that, before the Cambrian Explosion, most animals were soft-bodied and rather small and therefore not suitable material for fossils. Counter argument 4: We do not have an explanation for the start of evolution It is true that we have no evidence about what actually started the long process of evolution, although there are a variety of hypotheses for what is known technically as abiogenesis, most notably the iron-sulphur world theory (metabolism without genetics) and the RNA world hypothesis (RNA life-forms). [For more information click here] If the start of evolution was a simple matter, presumably there would be many occasions of life around the universe â€“ and indeed there might be (although we have no evidence for life anywhere else). The essential point is that the absence of an explanation for the origin of evolution in no way invalidates the process of evolution. It simply means that we do not yet fully understand evolution and more thinking and discovery is required. If in the meanwhile, you wish to believe that it was God who started evolution, there is no evidence either way for such a proposition, although it is of course inconsistent with a literal interpretation of the Bible and the Koran. Counter argument 5: Evolution could not create something as complex as the eye In fact, it can and it has. Creationists believe that the eye could not 'simply' evolve because there is no use for intermediate stages. Surely, for instance, a retina is useless without a lens? In reality, a a retina is not useless without a lens and many types of invertebrate animals have simple eyes with no lens for the reason that such animals do not need to see clearly. Different groups of animals display a whole series of intermediates between simple light-sensitive receptors and variable types of complex devices that produce images of the world. Indeed some creatures once had evolved eyes only for their descendants to go underground to search for food, shelter and security and then no longer need vision so, while they have kept their eyes, they are in fact are blind. Evolution can go back and forward - as further evidenced by mammals going back to the sea (this is why whales and dolphins do not breath through gills because they are descendants of land mammals and not marine life). Counter argument 6: If evolution is a continuous process, why are we not still evolving? We are â€“ natural selection never stops and humans are still evolving. It is just that the slowness of the process compared to our lives makes it hard to notice. But, for instance, our diet differs from our ancestors and our teeth now do not need to be so strong, but any dental problems can now be addressed by dental care which somewhat 'interferes' with unconstrained evolution. Counter argument 7: Evolution is contrary to the Second Law of Thermodynamics At first, this might sound like a sophisticated, even a killer, argument - but only if you know nothing about the law or misunderstand it. The Second Law of Thermodynamics states that, in a closed system, entropy - that is, the state of disorder - increases. It is therefore suggested by opponents of evolution that evolution cannot be true because it involves life moving from the simple to the complex which is the opposite of entropy. In fact, quite simply evolution does not take place in a closed system because the Earth is constantly replenished by energy from the sun. So there is no contradiction. Counter argument 8: Evolution is only a theory There are two dictionary definitions of the word 'theory': one is a hypothesis proposed as an explanation and the other is a hypothesis that has been confirmed by evidence. Evolution is a theory in the second sense. It is massively supported by evidence which essentially makes it as strong a scientific law as any other. Like any law, it can be disproved by a single piece of evidence which is in contradiction to the law but, since the formulation of the 'theory' by Charles Darwin a century and a half ago, no such evidence has been adduced. Counter argument 9: We should teach the debate This argument implies that evolution and creationism are similarly valid scientific explanations for the origins of human life that should be offered for equal consideration. In scientific terms, there is no debate. There is massive scientific evidence for evolution and essentially there is no scientific evidence for creationism. Some people believe that the Holocaust never happened, but the evidence for the Holocaust is so compelling that no American or British school would 'teach the debate'. CONCLUSION The powerful arguments for evolution and the compelling evidence supporting them make this one of the strongest theories in all of science. All the counter-arguments are really weak and have no real force unless one prefers to rest on faith rather than evidence. In all the circumstances, it is remarkable how many people - perhaps most especially in the United States - adamantly stick to the explanation offered by creationism and reject (often with some anger) the notion of evolution. But then many people believe many weird things and elsewhere I have examined why this is the case [for an explanation click here]."
https://ncse.com/cej/3/3/six-flood-arguments-creationists-cant-answer,1,"Some years ago, NASA released the first deep-space photographs of the beautiful cloud-swirled blue-green agate we call earth. A reporter showed one of them to the late Samuel Shenton, then president of International Flat Earth Research Society. Shenton studied it for a moment and said, ""It's easy to see how a photograph like that could fool the untrained eye."" Well-trained eyes (and minds) are characteristic of pseudoscientists. Shenton rejected the spherical earth as conflicting with a literal interpretation of the Bible, and he trained his eyes and his mind to reject evidence that contradicted his view. Scientific creationists must similarly train their minds to reject the overwhelming evidence from geology, biology, physics, and astronomy which contradicts their interpretation of the Bible. In a public forum, the best way to demonstrate that creationism is pseudoscience is to show just how well-trained creationist minds are. Pseudoscience differs from science in several fundamental ways but most notably in its attitude toward hypothesis testing. In science, hypotheses are ideas proposed to explain the facts, and they're not considered much good unless they can survive rigorous tests. In pseudoscience, hypotheses are erected as defenses against the facts. Pseudoscientists frequently offer hypotheses flatly contradicted by well-known facts which can be ignored only by well-trained minds. Therefore, to demonstrate that creationists are pseudoscientists, one need only carry some creationist hypotheses about Noah's flood to their logical conclusions. The following six arguments will do just that, giving a sampling of the major difficulties in creationist ""flood geology."" Fossils and Animals Scientific creationists interpret the fossils found in the earth's rocks as the remains of animals that perished in the Noachian Deluge. - page 13 - Ironically, they often cite the sheer number of fossils in ""fossil graveyards"" as evidence for the Flood. In particular, creationists seem enamored by the Karroo Formation in Africa, which is estimated to contain the remains of 800 billion vertebrate animals (see Whitcomb and Morris, p. 160; Gish, p. 61). As pseudoscientists, creationists dare not test this major hypothesis that all of the fossilized animals died in the Flood. Robert E. Sloan, a paleontologist at the University of Minnesota, has studied the Karroo Formation. He asserts that the animals fossilized there range from the size of a small lizard to the size of a cow, with the average animal perhaps the size of a fox. A minute's work with a calculator shows that, if the 800 billion animals in the Karroo Formation could be resurrected, there would be twenty-one of them for every acre of land on earth. Suppose we assume (conservatively, I think) that the Karroo Formation contains 1 percent of the vertebrate fossils on earth. Then when the Flood began, there must have been at least 2,100 living animals per acre, ranging from tiny shrews to immense dinosaurs. To a noncreationist mind, that seems a bit crowded. I sprang this argument on Duane Gish during a joint appearance on WHO radio in Des Moines, Iowa, on October 21, 1980. Dr. Gish did the only thing he could: he stonewalled by challenging my figures, in essence calling me a liar. I didn't have a calculator with me, but I duplicated the calculation with pencil and paper and hit him with it again. His reply was that creationists can't answer everything. He further stated that it has been estimated that there are 100 billion billion herring in the sea and asked how I account for that. I tried this number on a calculator and discovered that it amounts to about 27,000 herring per square foot of ocean surface. I concluded (a) that all of the herring are red and (b) that they were created ex nihilo by Duane Gish on the evening of October 21, 1980."
https://ncse.com/cej/3/3/six-flood-arguments-creationists-cant-answer,1,"Marine Fossils The continents are, on an average, covered with sedimentary rock to a depth of about one mile. Some of the rock (chalk, for instance) is essentially 100 percent fossils and many limestones also contain high percentages of marine fossils. On the other hand, some rock is barren. Suppose that, on an average, marine fossils comprise 0.1 percent of the volume of the rock. If all of the fossilized animals could be resurrected, they would cover the entire planet to a depth of at least 1.5 feet. What did they eat? Creationists can't appeal to the tropical paradise they imagine existed below the pre-Flood canopy, because the laws of thermodynamics prohibit the earth from supporting that much animal biomass. The first law says that energy can't be created, so the animals would have to get their energy from the sun. The second law limits the efficiency with which solar energy can be converted into food. The amount of solar energy available is not nearly sufficient. - page 14 - Varves The famous Green River Formation (including shale and limestone) covers tens of thousands of square miles. In at least one place, it contains about twenty million varves, each varve consisting of a thin layer of fine light sediment and an even thinner layer of finer dark sediment. According to the conventional geologic interpretation, the layers are sediments laid down in a complex of ancient freshwater lakes. The coarser light sediments were laid down during the summer, when streams poured run-off water into the lake. The fine dark sediments were laid down in the winter when there was less run-off. (This process can be observed in modern freshwater lakes.) If this interpretation is correct, the varves of the Green River Formation must have formed over a period of about twenty million years. Creationists insist that the earth is no more than 10,000 years old and that the geologic strata were laid down by the Flood. Whitcomb and Morris therefore attempt to attribute the Green River varves to ""a complex of shallow turbidity currents ..."" (p. 427). Turbidity currentsâ€”flows of mud-laden waterâ€”generally occur in the ocean, resulting from underwater landslides. If the Green River shales were laid down during the Flood, there must have been forty million turbidity currents, alternately light and dark, over about three hundred days. A simple calculation (which creationists have avoided for twenty years) shows that the layers must have formed at the rate of about three layers every two seconds. A sequence of forty million turbidity currents covering tens of thousands of square miles every two-thirds of a second seems a bit unlikely. Henry Morris apparently has no answer to this. Biologist Kenneth Miller of Brown University dropped this bombshell on Morris during a debate in Tampa, Florida, on September 19, 1981, and Morris didn't attempt a reply. Fred Edwords used essentially the same argument against Duane Gish in a debate on February 2, 1982, at the University of Guelph, Ontario. In rebuttal, Gish claimed that some of the fossilized fishes project through several layers of sediment and that therefore the layers can't be semiannual. As usual, Gish's argument ignores the main issue, which is the alleged formation of millions of distinct layers of sediment in less than a year. Furthermore, Gish's argument is false, according to American Museum of Natural History paleontologist R. Lance Grande, an authority on the Green River Formation. Grande says that, while bones or fins of an individual fish may cut several layers, in general each fish is blanketed by a single layer of sediment. The few exceptions are explainable when one observes lakes where varves are forming today. It sometimes happens that a dead fish is too large to be covered by one semiannual sedimentation, and so its bones or fins end up protruding through newer layers that are later observed to form. When an object or animal is too large, this must happen, and therefore such a protrusion cannot be used as evidence against a great age for the Green River Formation."
https://ncse.com/cej/3/3/six-flood-arguments-creationists-cant-answer,1,"- page 15 - Disease Germs Humankind is the only known ""reservoir"" for numerous communicable diseases. That is, the germs or viruses which cause these diseases can survive only in living human bodies or well-equipped laboratories. Well-known examples include measles, pneumococcal pneumonia, leprosy, typhus, typhoid fever, small pox, poliomyelitis, syphilis, and gonorrhea. The scientific creationists insist on a completed creation, in which the creator worked but six days and has been resting ever since. Thus, between them, Adam and Eve had to have been created with every disease and had to have passed them all to their children. Later, somebody must have carried them onto Noah's ark. Note that the argument covers every disease germ or virus which can survive only in a specific host. But even if the ark was a floating pesthouse, few of these diseases could have survived. In most cases, only two animals of each ""kind"" are supposed to have been on the ark. Suppose the male of such a pair came down with such a disease shortly after the ark embarked. He recovered but passed the disease to his mate. She recovered, too, but had no other animal to pass the disease to, for the male was now immune. Every disease for which this cycle lasts less than a year should therefore have become extinct. Furthermore, fatal diseases would have caused both the host animals and the diseases to disappear. Creationists cannot pin the blame for germs on Satan. If they do, the immediate question is: How do we know Satan didn't create the rest of the universe? That has frequently been proposed, and, if Satan can create one thing, he can create another. If a creationist tries to claim that germs are mutations of otherwise benign organisms (degenerate forms, of course), then he or she is arguing for evolution. Such hypothetical mutations could only be considered favorable, since only the mutated forms survived. Fossil Sequence At all costs, creationists avoid discussing how fossils came to be stratified as they are. Out of the thousands of pages that Henry Morris has written on creationism, only a dozen or so are devoted to this critical subject, and he achieves that page count only by recycling three simple apologetics in several books. The mechanisms he offers might be called victim habitat, victim mobility, and hydraulic sorting. In practice, the victim habitat and mobility apologetics are generally combined. Creationists argue that the Flood would first engulf marine animals, then slow lowland creatures such as reptiles, while wily and speedy humans escaped to the hilltops. To a creationist, this adequately explains the order in which fossils occur in the geologic column. A scientist might test the mobility hypothesis by examining how well it explains the fact that flowering plants don't occur in the fossil record until early in the Cretaceous era. - page 16 - A scenario with magnolias (a primitive plant) heading for the hills, only to be overwhelmed along with early mammals, is unconvincing. And when marine fossils are found in many places above those of land animals and plants, the victim habitat apologetic loses all credibility, too."
https://ncse.com/cej/3/3/six-flood-arguments-creationists-cant-answer,1,"If explanations based on victim habitat and mobility are absurd, the hydraulic sorting apologetic is flatly contradicted by the fossil record. An object's hydrodynamic drag is directly proportional to its cross-sectional area and its drag coefficient. Therefore, when objects with the same density and the same drag coefficient move through a fluid, they are sorted according to size. (Mining engineers utilize this phenomena in some ore separation processes.) This means that all small trilobites should be found higher in the fossil record than large ones. Since this is not what we find, the hydraulic sorting argument is immediately falsified. Indeed, one wonders how Henry Morris could ever have offered it, given his background as a hydraulic engineer. Overturned Strata Ever since the geological arguments of George McCready Price became a mainstay of creationism in the 1920s and 1930s, many creationists have tried to point out places in the earth where fossils appear in the opposite order for evolution. They claim that reversals in the order prove that the geologic column is fiction. They then challenge scientists to come up with an explanation. Actually, scientists have a good explanation for this reversal in the fossil order. They point to obvious signs of folding in the strata, which reveal how the ancient sediments have been flipped over. In such places, it should be expected that the geologic column would read backwards. When it is not so obvious that this has occurred, there is another way to tell. If rock strata containing trilobites are overturned, the trilobites that are usually found belly down in the rock will now be found belly up. Other things which show geologists and paleontologists which way is up include worm and brachiopod burrows, footprints, fossilized mud cracks, raindrop craters, graded bedding, and similar evidences. It is really creationists who have no explanation for such strata. Could the flood suddenly reverse the laws of gravity and lay up sediments and fossils instead of laying them down? Upside-down sediments are clearly a problem for the creation model. This isn't surprising, however, given that right-side-up sediments seem to be a problem for it, too. - page 17 - Each of the six preceding arguments subjects a well-known creationist hypothesis to an elementary and obvious test. In each case, the hypothesis fails miserably. In each case, the failure is obvious to anyone not protected from reality by a special kind of blindness. Studying science doesn't make one a scientist any more than studying ethics makes one honest. The studies must be applied. Forming and testing hypotheses is the foundation of science, and those who refuse to test their hypotheses cannot be called scientistsâ€”no matter what their credentials. Most persons who call themselves creationists have no scientific training and they cannot be expected to know and apply the scientific method. But the professional creationists who flog the public with their doctorates (earned, honorary, or bogus) have no excuse. Because they fail to submit their hypotheses to the most elementary tests, they fully deserve the appellation of pseudoscientist."
https://thehumanevolutionblog.com/2016/09/12/borrowed-signals-a-discussion-of-the-guilty-dog-look/,1,"""Over the last couple months, I have received several questions by email and at my book talks in response to my discussion of the “guilty dog look” in my recent book. For that reason, I’d like to expand my discussion a little bit, because it’s a very interesting phenomenon that goes far beyond the dog-human relationship. In the book, I discuss how the dog I had as a child would do the guilty look whenever she had an accident in the house, and how my current dog will do it if he accidentally nips me while chewing his rubber bone. (Something that happens more often than you’d think because for some reason he likes me to hold the bone while he chews it – it’s kind of obnoxious, I know.) The guilty look that dogs give is also called the “apology bow” and has been studied extensively in wolves by animal behaviorists including Marc Bekoff. While it may seem like a trivial action, it is actually involved in multiple fairly sophisticated social behaviors. As so often happens when studying behavior, or anything else in biology for that matter, a close look reveals far more complexity than initially expected. """
https://thehumanevolutionblog.com/2016/09/12/borrowed-signals-a-discussion-of-the-guilty-dog-look/,1,"In wolves, juveniles first begin to display the apology bow as they begin their social integration. Besides nursing, the first social interactions that wolves engage in is play, usually rough-and-tumble wrestling. You’ve probably seen dogs wrestle and they have inherited this play behavior from their wolf ancestors.
Wrestling and other forms of physical play are  very important for wolves for several reasons, one of which is to help learn the social rules of being a properly behaved wolf. To the untrained observer, it may look like fighting, but it isn’t and the rules help make sure of that. Rough playing is fine, but strong biting is forbidden and so is forcing a fight with a much smaller dog. There are other rules, too.
A dog that bites too hard is punished by temporary shunning. They are removed from the social unit and ignored for a time. In order to be reintroduced, the offending wolf must approach with an apology bow and be re-admitted into the group.
Dogs have inherited this behavior and they will use it after any kind of infraction that results in being punished. As social animals, they crave harmonious integration in the  group and neglect or isolation is "
https://thehumanevolutionblog.com/2016/09/12/borrowed-signals-a-discussion-of-the-guilty-dog-look/,1,"painful for them.
Sharp observers of animal behavior may remark that the “guilty look” has nothing to do with apology or guilt, but rather this is the submissive posture. That is absolutely correct. The actions associated with the apology bow mimic the action shown when a wolf indicates submission to a more dominant, higher-ranking wolf. The head hangs low, panting or smiling stops, eye-contact is avoided, and they literally put their tail between their legs. So which is it – is the wolf (or dog) indicating apology or submission?
Well, both. This action is a “borrowed signal” because it can mean different things in different contexts. In a sense, an apology is indeed an expression of submission. “I was right; you were wrong.” Nothing could be more submissive than that. In fact, dominant dogs and wolves rarely issue apologies (just like dominant humans!) and lower-ranking ones must apologize for even the slightest infraction.
Borrowed signals are found in other contexts as well. In primates, common signals for apologies and dispute resolution are less about submission and more about affiliation. In other words, apologies look "
https://thehumanevolutionblog.com/2016/09/12/borrowed-signals-a-discussion-of-the-guilty-dog-look/,1,"like greetings, and this holds even in humans.
In the US, the most common action when two adults meet is the hand-shake. This is a friendly action, indicating a desire for affiliation, as opposed to rivalry. As a consequence, we pull this behavior out whenever we make up after a fight also. If two friends get into an argument and then wish to bury the hatchet and move on, they often seal the reconciliation with a handshake.
In Europe, the two-cheek kiss can substitute for the handshake in both settings, and in Asia, a stiff bow performs mostly the same functions. The key here is that signals of greeting are recycled during reconciliation because the ultimate message is the same: affiliation. The handshake/kiss/hug/bow says the same thing in both uses: I wish to be friends (or friends again) with you.
Facial expressions and body language are rich forms of communication among animals and a complex array of signals can be conveyed with just a few gestures. The key is context. Just like humans rarely misinterpret a smile from a snarl, animals surely understand the subtleties of their own body language.
"
